Symbol,Date,Open,High,Low,Close,Volume
AEDAUD,02-Jun-2016,0.3753,0.3769,0.3753,0.3769,0
AEDCAD,02-Jun-2016,0.356,0.3567,0.3559,0.3567,0
AEDCHF,02-Jun-2016,0.269,0.2696,0.2689,0.2696,0
AEDDKK,02-Jun-2016,1.8093,1.8157,1.806,1.8155,0
AEDEUR,02-Jun-2016,0.2432,0.2441,0.2428,0.2441,0
AEDGBP,02-Jun-2016,0.1888,0.1888,0.1886,0.1888,0
AEDINR,02-Jun-2016,18.354,18.354,18.307,18.307,0
AEDJPY,02-Jun-2016,29.792,29.792,29.633,29.633,0
AEDNOK,02-Jun-2016,2.2594,2.2708,2.2575,2.2681,0
AEDNZD,02-Jun-2016,0.3993,0.3999,0.3992,0.3999,0
AEDPKR,02-Jun-2016,28.478,28.481,28.45,28.45,0
AEDSAR,02-Jun-2016,1.0203,1.0208,1.0203,1.0206,0
AEDSEK,02-Jun-2016,2.258,2.2668,2.2552,2.2663,0
AEDUSD,02-Jun-2016,0.2722,0.2722,0.2722,0.2722,0
AEDZAR,02-Jun-2016,4.2473,4.2619,4.2228,4.2353,0
ALLGBP,02-Jun-2016,0.0055,0.0055,0.0055,0.0055,0
ARSAUD,02-Jun-2016,0.0987,0.0996,0.0987,0.0995,0
ARSBRL,02-Jun-2016,0.2574,0.2584,0.2566,0.2576,0
ARSCAD,02-Jun-2016,0.0936,0.0943,0.0935,0.0942,0
ARSCHF,02-Jun-2016,0.0707,0.0712,0.0706,0.0712,0
ARSEUR,02-Jun-2016,0.064,0.0645,0.0639,0.0645,0
ARSGBP,02-Jun-2016,0.0497,0.0499,0.0495,0.0499,0
ARSHKD,02-Jun-2016,0.5561,0.5588,0.5561,0.5585,0
ARSHUF,02-Jun-2016,20.06,20.173,19.999,20.145,0
ARSJPY,02-Jun-2016,7.834,7.834,7.787,7.825,0
ARSMXN,02-Jun-2016,1.3245,1.3428,1.3241,1.3424,0
ARSSGD,02-Jun-2016,0.0986,0.099,0.0984,0.0989,0
ARSUSD,02-Jun-2016,0.0716,0.0719,0.0716,0.0719,0
ARSZAR,02-Jun-2016,1.1169,1.1215,1.1115,1.1189,0
AUDAED,02-Jun-2016,2.66,2.66,2.65,2.65,0
AUDARS,02-Jun-2016,10.1237,10.1278,10.0369,10.0431,0
AUDBRL,02-Jun-2016,2.6111,2.6111,2.5842,2.5868,0
AUDCAD,02-Jun-2016,0.9477,0.9495,0.9438,0.9463,0
AUDCHF,02-Jun-2016,0.7162,0.718,0.7109,0.716,0
AUDCNH,02-Jun-2016,4.7744,4.783,4.7448,4.7598,0
AUDCNY,02-Jun-2016,4.7606,4.7632,4.7298,4.7494,0
AUDCZK,02-Jun-2016,17.501,17.548,17.364,17.512,0
AUDDKK,02-Jun-2016,4.8186,4.8297,4.7854,4.8212,0
AUDEUR,02-Jun-2016,0.6478,0.649,0.6434,0.6477,0
AUDFJD,02-Jun-2016,1.5173,1.5186,1.5142,1.5142,0
AUDGBP,02-Jun-2016,0.5027,0.5035,0.4982,0.5016,0
AUDHKD,02-Jun-2016,5.6289,5.646,5.5949,5.6173,0
AUDHUF,02-Jun-2016,203.1,203.54,201.32,202.38,0
AUDIDR,02-Jun-2016,97.9,9757.4,97.9,9750.3,0
AUDILS,02-Jun-2016,2.7956,2.7977,2.7759,2.7888,0
AUDINR,02-Jun-2016,48.822,48.941,48.426,48.579,0
AUDJPY,02-Jun-2016,79.33,79.33,78.321,78.711,0
AUDKRW,02-Jun-2016,863.88,863.88,855.53,855.83,0
AUDMXN,02-Jun-2016,13.4098,13.4956,13.3673,13.4905,0
AUDMYR,02-Jun-2016,3.0101,3.0115,2.9656,2.9934,0
AUDNOK,02-Jun-2016,6.0114,6.0414,5.9819,6.0162,0
AUDNZD,02-Jun-2016,1.0628,1.0632,1.0587,1.06,0
AUDPHP,02-Jun-2016,33.697,33.697,33.53,33.532,0
AUDPKR,02-Jun-2016,75.888,75.888,75.511,75.511,0
AUDPLN,02-Jun-2016,2.8393,2.8453,2.8245,2.8392,0
AUDSEK,02-Jun-2016,6.0084,6.0231,5.9779,6.0126,0
AUDSGD,02-Jun-2016,0.9981,1.0005,0.9907,0.9946,0
AUDTHB,02-Jun-2016,25.838,25.858,25.61,25.695,0
AUDTRY,02-Jun-2016,2.1337,2.138,2.1222,2.1302,0
AUDTWD,02-Jun-2016,23.003,23.003,22.993,23.003,0
AUDUSD,02-Jun-2016,0.7247,0.7269,0.7201,0.7229,0
AUDZAR,02-Jun-2016,11.3009,11.338,11.2069,11.241,0
AWGUSD,02-Jun-2016,0.5571,0.5571,0.5571,0.5571,0
BDTGBP,02-Jun-2016,0.0086,0.0086,0.0086,0.0086,0
BDTJPY,02-Jun-2016,1.3632,1.3632,1.3506,1.3506,0
BGNCNY,02-Jun-2016,3.7534,3.7666,3.7482,3.749,0
BGNDKK,02-Jun-2016,3.7888,3.7896,3.7886,3.7895,0
BGNPLN,02-Jun-2016,2.2415,2.2474,2.2408,2.2414,0
BGNUSD,02-Jun-2016,0.5697,0.5704,0.568,0.568,0
BHDEUR,02-Jun-2016,2.3545,2.3626,2.351,2.3621,0
BHDPKR,02-Jun-2016,277.44,277.47,277.17,277.17,0
BHDUSD,02-Jun-2016,2.6338,2.6352,2.6335,2.6338,0
BNDGBP,02-Jun-2016,0.4952,0.4953,0.4936,0.4936,0
BRLARS,02-Jun-2016,3.8797,3.8941,3.8643,3.8793,0
BRLAUD,02-Jun-2016,0.3823,0.3861,0.3823,0.3858,0
