Symbol,Date,Open,High,Low,Close,Volume
AEDAUD,24-Jun-2016,0.3566,0.3597,0.3566,0.3597,0
AEDCAD,24-Jun-2016,0.3468,0.35,0.3468,0.35,0
AEDCHF,24-Jun-2016,0.2623,0.2637,0.2623,0.2637,0
AEDDKK,24-Jun-2016,1.7879,1.8435,1.7879,1.8207,0
AEDEUR,24-Jun-2016,0.2402,0.2479,0.2402,0.2448,0
AEDGBP,24-Jun-2016,0.1814,0.1843,0.1814,0.1843,0
AEDINR,24-Jun-2016,18.312,18.414,18.312,18.414,0
AEDJPY,24-Jun-2016,29.022,29.022,28.632,28.632,0
AEDNOK,24-Jun-2016,2.2353,2.3552,2.2353,2.3025,0
AEDNZD,24-Jun-2016,0.3749,0.378,0.3749,0.378,0
AEDPKR,24-Jun-2016,28.505,28.505,28.505,28.505,0
AEDSAR,24-Jun-2016,1.0205,1.0209,1.0199,1.0202,0
AEDSEK,24-Jun-2016,2.2358,2.3459,2.2358,2.3037,0
AEDUSD,24-Jun-2016,0.2722,0.2722,0.2722,0.2722,0
AEDZAR,24-Jun-2016,3.9548,4.246,3.9548,4.0977,0
ALLGBP,24-Jun-2016,0.0054,0.0055,0.0054,0.0055,0
ARSAUD,24-Jun-2016,0.0921,0.0948,0.0893,0.0896,0
ARSBRL,24-Jun-2016,0.2319,0.2384,0.2256,0.2258,0
ARSCAD,24-Jun-2016,0.0891,0.0908,0.0867,0.0871,0
ARSCHF,24-Jun-2016,0.0669,0.0679,0.0649,0.0652,0
ARSEUR,24-Jun-2016,0.0613,0.0633,0.0601,0.0604,0
ARSGBP,24-Jun-2016,0.0477,0.0517,0.0477,0.049,0
ARSHKD,24-Jun-2016,0.5392,0.5392,0.5203,0.5204,0
ARSHUF,24-Jun-2016,19.185,20.181,19.08,19.157,0
ARSJPY,24-Jun-2016,7.311,7.311,6.852,6.855,0
ARSMXN,24-Jun-2016,1.2753,1.3468,1.2669,1.2674,0
ARSSGD,24-Jun-2016,0.0934,0.0947,0.0903,0.0906,0
ARSUSD,24-Jun-2016,0.0695,0.0695,0.067,0.067,0
ARSZAR,24-Jun-2016,1.0109,1.0847,1.0085,1.0097,0
AUDAED,24-Jun-2016,2.78,2.78,2.7,2.75,0
AUDARS,24-Jun-2016,10.871,11.1786,10.5895,11.1544,0
AUDBRL,24-Jun-2016,2.5124,2.5385,2.4428,2.5203,0
AUDCAD,24-Jun-2016,0.9683,0.9726,0.95,0.9709,0
