Symbol,Date,Open,High,Low,Close,Volume
ARSUSD,09-Jun-2016,0.072,0.0724,0.0719,0.0724,0
ARSZAR,09-Jun-2016,1.0621,1.0735,1.0604,1.0726,0
AUDAED,09-Jun-2016,2.75,2.75,2.73,2.73,0
AUDARS,09-Jun-2016,10.4077,10.4135,10.2603,10.2603,0
AUDBRL,09-Jun-2016,2.5148,2.5264,2.493,2.5232,0
AUDCAD,09-Jun-2016,0.951,0.951,0.9435,0.9435,0
AUDCHF,09-Jun-2016,0.7189,0.7189,0.714,0.7149,0
AUDCNH,09-Jun-2016,4.9209,4.9209,4.8819,4.8819,0
AUDCNY,09-Jun-2016,4.9102,4.9135,4.8653,4.8653,0
AUDCZK,09-Jun-2016,17.768,17.768,17.657,17.703,0
AUDDKK,09-Jun-2016,4.8898,4.8898,4.8593,4.8714,0
AUDEUR,09-Jun-2016,0.6573,0.6573,0.6536,0.6553,0
AUDFJD,09-Jun-2016,1.5407,1.5417,1.5274,1.5286,0
AUDGBP,09-Jun-2016,0.5164,0.5166,0.5124,0.5127,0
AUDHKD,09-Jun-2016,5.8218,5.8233,5.7532,5.7532,0
AUDHUF,09-Jun-2016,204.02,204.4,203.03,203.83,0
AUDIDR,09-Jun-2016,9912.6,9912.6,9705.1,9849.7,0
AUDILS,09-Jun-2016,2.87,2.8707,2.8509,2.8513,0
AUDINR,09-Jun-2016,49.825,49.825,49.448,49.449,0
AUDJPY,09-Jun-2016,80.092,80.092,78.979,79.373,0
AUDKRW,09-Jun-2016,863.24,863.55,859.32,859.32,0
AUDMXN,09-Jun-2016,13.5776,13.6006,13.5032,13.5379,0
AUDMYR,09-Jun-2016,3.0143,3.0183,3.0001,3.0001,0
AUDNOK,09-Jun-2016,6.0689,6.0696,6.0343,6.0431,0
AUDNZD,09-Jun-2016,1.0518,1.0518,1.0408,1.0414,0
AUDPHP,09-Jun-2016,34.235,34.247,34.094,34.104,0
AUDPKR,09-Jun-2016,77.977,77.977,77.472,77.472,0
AUDPLN,09-Jun-2016,2.8388,2.8481,2.8247,2.8398,0
AUDSEK,09-Jun-2016,6.0776,6.0844,6.043,6.0742,0
AUDSGD,09-Jun-2016,1.0092,1.0099,1.0034,1.0054,0
AUDTHB,09-Jun-2016,26.294,26.305,26.075,26.075,0
AUDTRY,09-Jun-2016,2.1688,2.1688,2.1469,2.15,0
AUDTWD,09-Jun-2016,23.32,23.343,23.32,23.343,0
AUDUSD,09-Jun-2016,0.7503,0.7504,0.7412,0.7412,0
AUDZAR,09-Jun-2016,11.054,11.054,10.9748,10.9748,0
AWGUSD,09-Jun-2016,0.5569,0.5571,0.5569,0.5571,0
BDTGBP,09-Jun-2016,0.0086,0.0086,0.0086,0.0086,0
BDTJPY,09-Jun-2016,1.3353,1.3353,1.3275,1.3275,0
BGNCNY,09-Jun-2016,3.8192,3.8236,3.7897,3.7897,0
BGNDKK,09-Jun-2016,3.788,3.788,3.7864,3.787,0
BGNPLN,09-Jun-2016,2.2083,2.2176,2.2082,2.2148,0
BGNUSD,09-Jun-2016,0.5807,0.5808,0.5762,0.5765,0
BHDEUR,09-Jun-2016,2.3109,2.3283,2.3098,2.3282,0
BHDPKR,09-Jun-2016,276.87,276.87,276.35,276.35,0
BHDUSD,09-Jun-2016,2.6343,2.635,2.6333,2.6348,0
BNDGBP,09-Jun-2016,0.5001,0.5026,0.5001,0.5026,0
BRLARS,09-Jun-2016,4.1325,4.1381,4.06,4.0629,0
BRLAUD,09-Jun-2016,0.3969,0.4002,0.395,0.3955,0
BRLCAD,09-Jun-2016,0.3772,0.3787,0.3737,0.374,0
BRLCHF,09-Jun-2016,0.2849,0.2866,0.2828,0.2834,0
BRLEUR,09-Jun-2016,0.2607,0.2621,0.2594,0.2597,0
BRLHKD,09-Jun-2016,2.3065,2.3096,2.2796,2.2803,0
BRLJPY,09-Jun-2016,31.764,31.764,31.355,31.453,0
BRLKRW,09-Jun-2016,342.676,345.557,340.304,340.34,0
BRLMXN,09-Jun-2016,5.3851,5.4186,5.3617,5.3618,0
BRLRUB,09-Jun-2016,18.968,19.065,18.857,18.887,0
BRLSEK,09-Jun-2016,2.4097,2.4245,2.4016,2.4039,0
BRLSGD,09-Jun-2016,0.4,0.4025,0.3973,0.3976,0
BRLUSD,09-Jun-2016,0.297,0.2973,0.2935,0.2935,0
BRLZAR,09-Jun-2016,4.3864,4.4155,4.3494,4.3543,0
BWPCHF,09-Jun-2016,0.0875,0.0875,0.0875,0.0875,0
BWPEUR,09-Jun-2016,0.08,0.0802,0.08,0.0802,0
BWPGBP,09-Jun-2016,0.0625,0.0628,0.0625,0.0628,0
BWPUSD,09-Jun-2016,0.091,0.091,0.0909,0.0909,0
BWPZAR,09-Jun-2016,1.3616,1.3705,1.3588,1.3604,0
CADAED,09-Jun-2016,2.8971,2.8982,2.8765,2.8841,0
CADARS,09-Jun-2016,10.9491,10.9561,10.8543,10.8543,0
CADAUD,09-Jun-2016,1.0517,1.0591,1.0517,1.0591,0
CADBRL,09-Jun-2016,2.6463,2.6706,2.6345,2.6687,0
CADCHF,09-Jun-2016,0.756,0.7592,0.7538,0.7577,0
CADCNH,09-Jun-2016,5.166,5.166,5.166,5.166,0
CADCNY,09-Jun-2016,5.1655,5.1696,5.1384,5.1492,0
CADDKK,09-Jun-2016,5.1418,5.1681,5.1339,5.1619,0
CADEUR,09-Jun-2016,0.6914,0.695,0.6907,0.6945,0
CADGBP,09-Jun-2016,0.5432,0.5446,0.5409,0.5432,0
CADHKD,09-Jun-2016,6.1208,6.1247,6.08,6.0976,0
CADIDR,09-Jun-2016,10439.5,10439.5,10247.8,10426,0
CADILS,09-Jun-2016,3.0185,3.0258,3.011,3.0175,0
CADINR,09-Jun-2016,52.409,52.509,52.254,52.39,0
CADISK,09-Jun-2016,96.15,96.15,95.92,95.92,0
CADJPY,09-Jun-2016,84.224,84.261,83.431,84.029,0
CADKRW,09-Jun-2016,908.04,911.21,907.92,909.1,0
CADKWD,09-Jun-2016,0.2371,0.2373,0.2357,0.2362,0
CADMXN,09-Jun-2016,14.284,14.382,14.265,14.338,0
CADMYR,09-Jun-2016,3.1705,3.1839,3.1705,3.1744,0
CADNOK,09-Jun-2016,6.3812,6.4204,6.3799,6.4037,0
CADNZD,09-Jun-2016,1.1058,1.1075,1.1002,1.1035,0
CADPKR,09-Jun-2016,82.085,82.085,81.9,81.9,0
CADPLN,09-Jun-2016,2.9874,3.0142,2.9841,3.0083,0
CADRUB,09-Jun-2016,50.244,50.534,50.129,50.452,0
CADSEK,09-Jun-2016,6.39,6.432,6.3837,6.4258,0
CADSGD,09-Jun-2016,1.0614,1.0641,1.0605,1.0641,0
CADTHB,09-Jun-2016,27.662,27.677,27.574,27.601,0
CADTRY,09-Jun-2016,2.2797,2.2804,2.2696,2.2735,0
CADTWD,09-Jun-2016,24.629,24.665,24.629,24.665,0
CADUAH,09-Jun-2016,19.634,19.634,19.634,19.634,0
CADUSD,09-Jun-2016,0.7886,0.7889,0.7835,0.7855,0
CADZAR,09-Jun-2016,11.6279,11.685,11.6087,11.6321,0
CDFUSD,09-Jun-2016,0.0011,0.0011,0.0011,0.0011,0
CHFAED,09-Jun-2016,3.8275,3.8278,3.8057,3.8064,0
CHFARS,09-Jun-2016,14.4903,14.4987,14.3185,14.3219,0
CHFAUD,09-Jun-2016,1.3904,1.4003,1.39,1.3982,0
CHFBGN,09-Jun-2016,1.7914,1.7914,1.7914,1.7914,0
CHFBRL,09-Jun-2016,3.5024,3.5224,3.4874,3.5215,0
CHFBWP,09-Jun-2016,11.134,11.142,11.134,11.142,0
CHFCAD,09-Jun-2016,1.3228,1.3259,1.3178,1.3193,0
CHFCNH,09-Jun-2016,6.85,6.85,6.85,6.85,0
CHFCNY,09-Jun-2016,6.8344,6.8403,6.793,6.7948,0
CHFCZK,09-Jun-2016,24.707,24.808,24.702,24.755,0
CHFDKK,09-Jun-2016,6.8009,6.8294,6.7809,6.8131,0
CHFEUR,09-Jun-2016,0.9146,0.9185,0.9144,0.9163,0
CHFGBP,09-Jun-2016,0.7187,0.7206,0.7159,0.7167,0
CHFHKD,09-Jun-2016,8.0971,8.1014,8.038,8.0489,0
CHFHUF,09-Jun-2016,284.042,285.873,283.899,285.083,0
CHFIDR,09-Jun-2016,13814.1,13814.1,13569.2,13755.9,0
CHFILS,09-Jun-2016,3.994,4.0039,3.981,3.9819,0
CHFINR,09-Jun-2016,69.329,69.474,69.046,69.136,0
CHFISK,09-Jun-2016,127.9,127.97,126.57,126.61,0
CHFJPY,09-Jun-2016,111.407,111.407,110.293,111.068,0
CHFKRW,09-Jun-2016,1201.49,1205.42,1199.52,1199.52,0
CHFLVL,09-Jun-2016,0.5671,0.5671,0.5671,0.5671,0
CHFMXN,09-Jun-2016,18.891,18.987,18.86,18.923,0
CHFMYR,09-Jun-2016,4.1955,4.2158,4.1878,4.189,0
CHFNOK,09-Jun-2016,8.4411,8.4975,8.4366,8.4528,0
CHFNZD,09-Jun-2016,1.4654,1.466,1.4538,1.4564,0
CHFPKR,09-Jun-2016,108.844,108.888,108.121,108.267,0
CHFPLN,09-Jun-2016,3.9504,3.9779,3.949,3.9692,0
CHFRON,09-Jun-2016,4.1144,4.1341,4.1144,4.126,0
CHFRUB,09-Jun-2016,66.496,67.043,66.134,66.585,0
CHFSEK,09-Jun-2016,8.4523,8.4913,8.4503,8.483,0
CHFSGD,09-Jun-2016,1.4048,1.4081,1.3999,1.4043,0
CHFSZL,09-Jun-2016,15.249,15.25,15.249,15.25,0
CHFTHB,09-Jun-2016,36.598,36.625,36.406,36.424,0
CHFTRY,09-Jun-2016,3.0182,3.0218,2.997,3.0022,0
CHFTWD,09-Jun-2016,32.498,32.653,32.498,32.653,0
CHFUSD,09-Jun-2016,1.0433,1.0439,1.0355,1.0368,0
CHFUZS,09-Jun-2016,3058.4,3063.6,3051.2,3053.5,0
CHFZAR,09-Jun-2016,15.366,15.4819,15.3231,15.3527,0
CLPEUR,09-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CLPGBP,09-Jun-2016,0.001,0.001,0.001,0.001,0
CLPUSD,09-Jun-2016,0.0015,0.0015,0.0015,0.0015,0
CNHHKD,09-Jun-2016,1.1815,1.1818,1.1782,1.1786,0
CNHIDR,09-Jun-2016,2019,2019,2019,2019,0
CNHINR,09-Jun-2016,10.127,10.127,10.127,10.127,0
CNHJPY,09-Jun-2016,16.2678,16.2692,16.1706,16.2582,0
CNHKRW,09-Jun-2016,175.4,175.4,175.4,175.4,0
CNHPHP,09-Jun-2016,6.981,6.981,6.981,6.981,0
CNHTHB,09-Jun-2016,5.358,5.358,5.358,5.358,0
CNHTWD,09-Jun-2016,4.895,4.895,4.895,4.895,0
CNYAUD,09-Jun-2016,0.2033,0.2049,0.2033,0.2047,0
CNYBGN,09-Jun-2016,0.2611,0.2632,0.2608,0.2632,0
CNYCAD,09-Jun-2016,0.1931,0.1936,0.1931,0.1936,0
CNYCHF,09-Jun-2016,0.146,0.1468,0.1459,0.1468,0
CNYDKK,09-Jun-2016,0.9927,1.0003,0.9915,1.0001,0
CNYEUR,09-Jun-2016,0.1335,0.1345,0.1333,0.1345,0
CNYGBP,09-Jun-2016,0.1048,0.1053,0.1048,0.1052,0
CNYHKD,09-Jun-2016,1.1823,1.1864,1.1817,1.1828,0
CNYJPY,09-Jun-2016,16.262,16.303,16.19,16.286,0
CNYKRW,09-Jun-2016,175.45,176.71,175.31,176.29,0
CNYMYR,09-Jun-2016,0.5718,0.5718,0.5718,0.5718,0
CNYNZD,09-Jun-2016,0.2146,0.2146,0.2142,0.2142,0
CNYPLN,09-Jun-2016,0.5774,0.5838,0.5768,0.5837,0
CNYUSD,09-Jun-2016,0.1524,0.1529,0.1522,0.1524,0
CNYZAR,09-Jun-2016,2.2455,2.2685,2.2438,2.2574,0
COPDKK,09-Jun-2016,0.0022,0.0022,0.0022,0.0022,0
COPPLN,09-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CRCGBP,09-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CYPZAR,09-Jun-2016,28.729,28.896,28.589,28.625,0
CZKCHF,09-Jun-2016,0.0405,0.0405,0.0403,0.0404,0
CZKDKK,09-Jun-2016,0.2751,0.2752,0.275,0.2751,0
CZKEUR,09-Jun-2016,0.037,0.037,0.037,0.037,0
CZKJPY,09-Jun-2016,4.5057,4.5075,4.4532,4.4797,0
CZKMXN,09-Jun-2016,0.7642,0.7662,0.763,0.7638,0
CZKNOK,09-Jun-2016,0.3404,0.3404,0.3404,0.3404,0
CZKPLN,09-Jun-2016,0.1598,0.1605,0.1597,0.1604,0
CZKSEK,09-Jun-2016,0.3419,0.343,0.3419,0.3425,0
CZKUSD,09-Jun-2016,0.0422,0.0422,0.0418,0.0419,0
DJFGBP,09-Jun-2016,0.0038,0.0038,0.0038,0.0038,0
DKKAED,09-Jun-2016,0.5626,0.5629,0.5583,0.5584,0
DKKAUD,09-Jun-2016,0.2047,0.2057,0.2045,0.2052,0
DKKBGN,09-Jun-2016,0.262,0.2621,0.262,0.2621,0
DKKCAD,09-Jun-2016,0.1945,0.1947,0.1934,0.1937,0
DKKCHF,09-Jun-2016,14.648,14.673,14.59,14.625,0
DKKCNY,09-Jun-2016,1.0049,1.0057,0.997,0.9975,0
DKKCOP,09-Jun-2016,443.12,443.12,438.67,438.67,0
DKKCZK,09-Jun-2016,3.629,3.634,3.627,3.63,0
DKKEUR,09-Jun-2016,0.1345,0.1345,0.1344,0.1345,0
DKKGBP,09-Jun-2016,0.1057,0.1059,0.105,0.1052,0
DKKHKD,09-Jun-2016,1.1899,1.1912,1.18,1.181,0
DKKHUF,09-Jun-2016,41.727,41.927,41.727,41.834,0
DKKINR,09-Jun-2016,10.1941,10.221,10.1443,10.16,0
DKKISK,09-Jun-2016,18.677,18.677,18.644,18.644,0
DKKJPY,09-Jun-2016,16.3734,16.3804,16.1842,16.2994,0
DKKLVL,09-Jun-2016,0.0941,0.0941,0.0941,0.0941,0
DKKMXN,09-Jun-2016,2.778,2.7877,2.7687,2.7766,0
DKKMYR,09-Jun-2016,0.6166,0.6188,0.6147,0.6147,0
DKKNOK,09-Jun-2016,1.2409,1.2468,1.2397,1.2397,0
DKKNZD,09-Jun-2016,0.2151,0.2156,0.2131,0.2138,0
DKKPHP,09-Jun-2016,7.0108,7.0159,6.9822,6.9822,0
DKKPKR,09-Jun-2016,16.023,16.023,15.864,15.878,0
DKKPLN,09-Jun-2016,0.5809,0.5837,0.5809,0.5828,0
DKKSEK,09-Jun-2016,1.2427,1.2466,1.2425,1.2449,0
DKKSGD,09-Jun-2016,0.2061,0.2066,0.2055,0.2058,0
DKKTHB,09-Jun-2016,5.382,5.3902,5.3473,5.3495,0
DKKTRY,09-Jun-2016,0.4435,0.4441,0.4398,0.4406,0
DKKTWD,09-Jun-2016,4.7816,4.79,4.7816,4.79,0
DKKUAH,09-Jun-2016,3.7761,3.7761,3.7722,3.7722,0
DKKUSD,09-Jun-2016,0.1533,0.1535,0.152,0.1522,0
DKKZAR,09-Jun-2016,2.2595,2.2746,2.2501,2.2529,0
DOPGBP,09-Jun-2016,0.015,0.0154,0.015,0.0154,0
DZDEUR,09-Jun-2016,0.008,0.008,0.008,0.008,0
DZDUSD,09-Jun-2016,0.0091,0.0091,0.0091,0.0091,0
EGPEUR,09-Jun-2016,0.0986,0.0993,0.0985,0.0993,0
EGPJPY,09-Jun-2016,12.012,12.024,11.964,12.02,0
EGPPKR,09-Jun-2016,11.754,11.754,11.736,11.736,0
EGPUSD,09-Jun-2016,0.1124,0.1124,0.1123,0.1123,0
ETBGBP,09-Jun-2016,0.0313,0.0315,0.0313,0.0315,0
EURAED,09-Jun-2016,4.185,4.189,4.151,4.151,0
EURAFN,09-Jun-2016,77.56,77.57,77.56,77.57,0
EURALL,09-Jun-2016,135.94,135.96,135.94,135.96,0
EURAMD,09-Jun-2016,515.21,515.21,513.65,513.65,0
EURARS,09-Jun-2016,15.8388,15.8528,15.6252,15.6283,0
EURAUD,09-Jun-2016,1.5217,1.53,1.5205,1.5259,0
EURBAM,09-Jun-2016,1.9458,1.9458,1.9458,1.9458,0
EURBBD,09-Jun-2016,2.2302,2.2302,2.2242,2.2242,0
EURBDT,09-Jun-2016,87.636,87.636,87.409,87.409,0
EURBGN,09-Jun-2016,1.9481,1.9487,1.9481,1.9483,0
EURBHD,09-Jun-2016,0.4267,0.427,0.4235,0.4235,0
EURBIF,09-Jun-2016,1757.53,1757.53,1745.74,1745.74,0
EURBND,09-Jun-2016,1.5116,1.5116,1.5097,1.5097,0
EURBOB,09-Jun-2016,7.6359,7.6359,7.615,7.615,0
EURBRL,09-Jun-2016,3.8275,3.8459,3.806,3.8426,0
EURBSD,09-Jun-2016,1.1303,1.1303,1.1273,1.1273,0
EURBWP,09-Jun-2016,12.1817,12.1817,12.1554,12.1554,0
EURBYR,09-Jun-2016,16849,16849,16849,16849,0
EURBZD,09-Jun-2016,2.2359,2.2359,2.2298,2.2298,0
EURCAD,09-Jun-2016,1.4461,1.4483,1.4383,1.4398,0
EURCHF,09-Jun-2016,1.0929,1.0933,1.0885,1.091,0
EURCLP,09-Jun-2016,760.15,760.15,750.48,750.48,0
EURCNH,09-Jun-2016,7.4862,7.4954,7.4406,7.4461,0
EURCNY,09-Jun-2016,7.4723,7.4788,7.4165,7.4165,0
EURCOP,09-Jun-2016,3295,3295,3262,3262,0
EURCRC,09-Jun-2016,600.13,601.9,600.13,601.9,0
EURCUP,09-Jun-2016,1.107,1.107,1.104,1.104,0
EURCVE,09-Jun-2016,110.27,110.27,110.27,110.27,0
EURCZK,09-Jun-2016,27.0154,27.022,27.0015,27.019,0
EURDJF,09-Jun-2016,196.73,196.73,196.19,196.19,0
EURDKK,09-Jun-2016,7.435,7.4364,7.4311,7.4341,0
EURDOP,09-Jun-2016,51.458,51.458,51.33,51.33,0
EURDZD,09-Jun-2016,124.275,124.287,123.727,123.727,0
EUREGP,09-Jun-2016,10.097,10.104,10.023,10.023,0
EURETB,09-Jun-2016,24.4631,24.4631,24.3973,24.3973,0
EURFJD,09-Jun-2016,2.3459,2.3484,2.3268,2.3269,0
EURGBP,09-Jun-2016,0.7857,0.7878,0.7807,0.7822,0
EURGHS,09-Jun-2016,4.4445,4.4445,4.3532,4.3532,0
EURGNF,09-Jun-2016,8255.4,8255.4,8227.5,8227.5,0
EURGTQ,09-Jun-2016,8.496,8.496,8.476,8.476,0
EURHKD,09-Jun-2016,8.8495,8.8586,8.7747,8.7826,0
EURHNL,09-Jun-2016,25.203,25.203,25.1,25.1,0
EURHRK,09-Jun-2016,7.5279,7.5398,7.5261,7.5337,0
EURHTG,09-Jun-2016,70.54,70.54,70.32,70.32,0
EURHUF,09-Jun-2016,310.348,311.824,310.333,311.011,0
EURIDR,09-Jun-2016,15120,15120,15010,15010,0
EURILS,09-Jun-2016,4.3707,4.3794,4.3318,4.338,0
EURINR,09-Jun-2016,75.7727,75.9404,75.3267,75.4426,0
EURIQD,09-Jun-2016,1298.34,1298.34,1294.8,1294.8,0
EURISK,09-Jun-2016,138.91,138.91,138.66,138.66,0
EURJMD,09-Jun-2016,140.303,140.303,140.038,140.038,0
EURJOD,09-Jun-2016,0.7994,0.8002,0.7939,0.7939,0
EURJPY,09-Jun-2016,121.782,121.801,120.321,121.194,0
EURKES,09-Jun-2016,113.23,113.3,112.4,112.41,0
EURKHR,09-Jun-2016,4545.8,4545.8,4533.4,4533.4,0
EURKRW,09-Jun-2016,1313.4,1318.2,1309.1,1309.3,0
EURKWD,09-Jun-2016,0.3423,0.3425,0.3397,0.3397,0
EURKYD,09-Jun-2016,0.9277,0.9277,0.9252,0.9252,0
EURKZT,09-Jun-2016,373.54,373.67,373.54,373.67,0
EURLAK,09-Jun-2016,8971.1,8971.1,8942,8942,0
EURLBP,09-Jun-2016,1720,1720,1708,1708,0
EURLKR,09-Jun-2016,162.08,162.08,161.73,161.73,0
EURLSL,09-Jun-2016,16.6408,16.6408,16.5937,16.5937,0
EURLTL,09-Jun-2016,3.4528,3.4528,3.4528,3.4528,0
EURLVL,09-Jun-2016,0.7016,0.7016,0.7016,0.7016,0
EURLYD,09-Jun-2016,1.5239,1.5239,1.5184,1.5184,0
EURMAD,09-Jun-2016,10.675,10.686,10.634,10.646,0
EURMDL,09-Jun-2016,22.104,22.104,22.067,22.067,0
EURMKD,09-Jun-2016,61.118,61.175,61.118,61.131,0
EURMMK,09-Jun-2016,1329.089,1331.161,1329.089,1331.161,0
EURMOP,09-Jun-2016,8.8951,8.8951,8.8672,8.8672,0
EURMRO,09-Jun-2016,398.22,398.22,397.21,397.21,0
EURMUR,09-Jun-2016,38.85,38.87,38.46,38.52,0
EURMVR,09-Jun-2016,17.059,17.059,16.928,16.928,0
EURMWK,09-Jun-2016,803.498,803.498,799.821,799.821,0
EURMXN,09-Jun-2016,20.649,20.734,20.58,20.649,0
EURMYR,09-Jun-2016,4.5402,4.5402,4.5109,4.5109,0
EURNAD,09-Jun-2016,16.6408,16.6408,16.5937,16.5937,0
EURNGN,09-Jun-2016,223.4,223.4,222.8,222.8,0
EURNIO,09-Jun-2016,31.95,31.95,31.86,31.86,0
EURNOK,09-Jun-2016,9.2212,9.2724,9.2166,9.2241,0
EURNPR,09-Jun-2016,119.592,119.592,119.43,119.43,0
EURNZD,09-Jun-2016,1.5989,1.6036,1.584,1.5902,0
EUROMR,09-Jun-2016,0.4374,0.4378,0.4338,0.434,0
EURPAB,09-Jun-2016,1.1122,1.1122,1.1092,1.1092,0
EURPEN,09-Jun-2016,3.6739,3.6739,3.6598,3.6598,0
EURPGK,09-Jun-2016,3.441,3.441,3.4367,3.4367,0
EURPHP,09-Jun-2016,52.135,52.17,51.913,51.913,0
EURPKR,09-Jun-2016,119.04,119.04,117.99,117.99,0
EURPLN,09-Jun-2016,4.319,4.34,4.319,4.3334,0
EURPYG,09-Jun-2016,6307,6307,6281.3,6281.3,0
EURQAR,09-Jun-2016,4.1449,4.1476,4.1134,4.1136,0
EURRON,09-Jun-2016,4.5041,4.5099,4.5035,4.5078,0
EURRSD,09-Jun-2016,123.368,123.391,123.232,123.261,0
EURRUB,09-Jun-2016,72.5067,73.0479,72.0942,72.1645,0
EURRWF,09-Jun-2016,833.98,833.98,831.72,831.72,0
EURSAR,09-Jun-2016,4.2697,4.2739,4.2372,4.2381,0
EURSCR,09-Jun-2016,13.976,14.035,13.693,13.696,0
EURSEK,09-Jun-2016,9.237,9.2704,9.237,9.2556,0
EURSGD,09-Jun-2016,1.5341,1.5389,1.5285,1.5322,0
EURSOS,09-Jun-2016,629.3,629.3,627.5,627.5,0
EURSTD,09-Jun-2016,24500,24500,24500,24500,0
EURSVC,09-Jun-2016,9.71,9.71,9.68,9.68,0
EURSZL,09-Jun-2016,16.6839,16.6839,16.6368,16.6368,0
EURTHB,09-Jun-2016,40.023,40.073,39.75,39.769,0
EURTND,09-Jun-2016,2.3879,2.4365,2.3793,2.4318,0
EURTRY,09-Jun-2016,3.2993,3.3029,3.2709,3.2756,0
EURTTD,09-Jun-2016,7.4243,7.4243,7.4041,7.4041,0
EURTWD,09-Jun-2016,35.558,35.619,35.558,35.619,0
EURTZS,09-Jun-2016,2442.92,2442.92,2437.41,2437.41,0
EURUAH,09-Jun-2016,28.0808,28.0808,28.0506,28.0506,0
EURUGX,09-Jun-2016,3759.2,3759.2,3754.7,3754.7,0
EURUSD,09-Jun-2016,1.1403,1.1415,1.1305,1.1314,0
EURUYU,09-Jun-2016,34.241,34.241,34.204,34.204,0
EURUZS,09-Jun-2016,3308.6,3308.6,3297.43,3297.43,0
EURVEF,09-Jun-2016,11.3459,11.3459,11.3,11.3177,0
EURVND,09-Jun-2016,24990,24990,24950,24950,0
EURXAF,09-Jun-2016,655.957,655.957,655.957,655.957,0
EURXOF,09-Jun-2016,655.957,655.957,655.957,655.957,0
EURXPF,09-Jun-2016,119.26,119.26,119.26,119.26,0
EURYER,09-Jun-2016,285.03,285.3,282.67,282.74,0
EURZAR,09-Jun-2016,16.8052,16.9165,16.736,16.7522,0
FJDGBP,09-Jun-2016,0.3314,0.333,0.331,0.3329,0
FJDUSD,09-Jun-2016,0.4809,0.4813,0.4795,0.4813,0
GBPAED,09-Jun-2016,5.3292,5.3292,5.3066,5.3091,0
GBPALL,09-Jun-2016,174.08,174.08,173.41,173.41,0
GBPARS,09-Jun-2016,20.1642,20.1646,19.9637,19.9797,0
GBPAUD,09-Jun-2016,1.9354,1.9517,1.9352,1.951,0
GBPBDT,09-Jun-2016,112.23,112.23,111.5,111.5,0
GBPBGN,09-Jun-2016,2.4793,2.4894,2.479,2.4894,0
GBPBHD,09-Jun-2016,0.5431,0.5432,0.5408,0.5411,0
GBPBIF,09-Jun-2016,2250.6,2250.6,2226.6,2226.6,0
GBPBMD,09-Jun-2016,1.4513,1.4516,1.4449,1.4461,0
GBPBND,09-Jun-2016,1.9357,1.9357,1.9258,1.9258,0
GBPBRL,09-Jun-2016,4.8713,4.9125,4.8576,4.9122,0
GBPBWP,09-Jun-2016,15.6,15.6,15.505,15.505,0
GBPCAD,09-Jun-2016,1.8399,1.8488,1.835,1.8413,0
GBPCHF,09-Jun-2016,1.3907,1.3977,1.3862,1.3945,0
GBPCLP,09-Jun-2016,983.15,985.67,974.67,979.79,0
GBPCNH,09-Jun-2016,9.53,9.544,9.503,9.522,0
GBPCNY,09-Jun-2016,9.506,9.515,9.471,9.479,0
GBPCOP,09-Jun-2016,4219.9,4219.9,4161,4161,0
GBPCRC,09-Jun-2016,783.52,786.43,778.4,785.35,0
GBPCZK,09-Jun-2016,34.374,34.572,34.291,34.52,0
GBPDJF,09-Jun-2016,251.88,251.88,250.23,250.23,0
