Symbol,Date,Open,High,Low,Close,Volume
BRLCAD,06-Jun-2016,0.3665,0.3672,0.3656,0.3672,0
BRLCHF,06-Jun-2016,0.2762,0.278,0.2761,0.278,0
BRLEUR,06-Jun-2016,0.2491,0.2522,0.2491,0.2522,0
BRLHKD,06-Jun-2016,2.1997,2.2245,2.1997,2.2245,0
BRLJPY,06-Jun-2016,30.246,30.803,30.246,30.798,0
BRLKRW,06-Jun-2016,330.007,332.92,329.59,332.389,0
BRLMXN,06-Jun-2016,5.2641,5.349,5.2641,5.349,0
BRLRUB,06-Jun-2016,18.59,18.734,18.546,18.734,0
BRLSEK,06-Jun-2016,2.3056,2.3279,2.3056,2.3276,0
BRLSGD,06-Jun-2016,0.3843,0.3883,0.3843,0.3883,0
BRLUSD,06-Jun-2016,0.2832,0.2862,0.2832,0.2862,0
BRLZAR,06-Jun-2016,4.274,4.2833,4.2436,4.2688,0
BWPCHF,06-Jun-2016,0.0878,0.0879,0.0878,0.0879,0
BWPEUR,06-Jun-2016,0.0792,0.0795,0.0792,0.0795,0
BWPGBP,06-Jun-2016,0.0624,0.0626,0.0624,0.0626,0
BWPUSD,06-Jun-2016,0.0899,0.0902,0.0899,0.0902,0
BWPZAR,06-Jun-2016,1.3767,1.3815,1.3614,1.3633,0
CADAED,06-Jun-2016,2.8325,2.8683,2.8284,2.8661,0
CADARS,06-Jun-2016,10.7459,10.763,10.7103,10.746,0
CADAUD,06-Jun-2016,1.051,1.0592,1.0483,1.0589,0
CADBRL,06-Jun-2016,2.7231,2.7305,2.7175,2.7177,0
CADCHF,06-Jun-2016,0.7534,0.7581,0.7519,0.7572,0
CADCNH,06-Jun-2016,5.123,5.123,5.123,5.123,0
CADCNY,06-Jun-2016,5.0681,5.1169,5.0543,5.1133,0
CADDKK,06-Jun-2016,5.0571,5.1118,5.0527,5.1088,0
CADEUR,06-Jun-2016,0.6799,0.6872,0.6791,0.687,0
CADGBP,06-Jun-2016,0.5357,0.5401,0.5347,0.5396,0
CADHKD,06-Jun-2016,5.9924,6.0648,5.9813,6.0612,0
CADIDR,06-Jun-2016,10378.9,10437,10130.7,10434.9,0
CADILS,06-Jun-2016,2.9614,2.9838,2.9553,2.9819,0
CADINR,06-Jun-2016,51.73,52.11,51.525,52.076,0
CADISK,06-Jun-2016,94.78,94.78,94.78,94.78,0
CADJPY,06-Jun-2016,82.351,84.053,82.264,83.918,0
CADKRW,06-Jun-2016,898.54,906.24,898.1,904.51,0
CADKWD,06-Jun-2016,0.2327,0.235,0.2319,0.2348,0
CADMXN,06-Jun-2016,14.373,14.573,14.35,14.573,0
CADMYR,06-Jun-2016,3.146,3.1669,3.1433,3.1669,0
CADNOK,06-Jun-2016,6.3079,6.3783,6.2978,6.3758,0
CADNZD,06-Jun-2016,1.1125,1.13,1.1122,1.13,0
CADPKR,06-Jun-2016,81.25,81.593,81.25,81.593,0
CADPLN,06-Jun-2016,2.9807,2.9946,2.9778,2.9913,0
CADRUB,06-Jun-2016,50.674,50.954,50.563,50.897,0
CADSEK,06-Jun-2016,6.2887,6.3406,6.2805,6.3394,0
CADSGD,06-Jun-2016,1.0482,1.0584,1.0473,1.0576,0
CADTHB,06-Jun-2016,27.318,27.511,27.184,27.47,0
CADTRY,06-Jun-2016,2.2425,2.2675,2.2408,2.2667,0
CADTWD,06-Jun-2016,24.031,24.245,24.031,24.245,0
CADUAH,06-Jun-2016,19.634,19.634,19.634,19.634,0
CADUSD,06-Jun-2016,0.7714,0.7807,0.7702,0.7802,0
CADZAR,06-Jun-2016,11.6584,11.694,11.5409,11.618,0
CDFUSD,06-Jun-2016,0.0011,0.0011,0.0011,0.0011,0
CHFAED,06-Jun-2016,3.7597,3.7837,3.7595,3.7837,0
CHFARS,06-Jun-2016,14.2534,14.2902,14.1648,14.192,0
CHFAUD,06-Jun-2016,1.3949,1.3997,1.3912,1.3977,0
CHFBGN,06-Jun-2016,1.7914,1.7914,1.7914,1.7914,0
CHFBRL,06-Jun-2016,3.614,3.614,3.5899,3.5901,0
CHFBWP,06-Jun-2016,11.098,11.098,11.086,11.086,0
CHFCAD,06-Jun-2016,1.3272,1.3296,1.3189,1.3202,0
CHFCNH,06-Jun-2016,6.764,6.764,6.764,6.764,0
CHFCNY,06-Jun-2016,6.7227,6.757,6.7084,6.7533,0
CHFCZK,06-Jun-2016,24.38,24.509,24.35,24.504,0
CHFDKK,06-Jun-2016,6.7137,6.7481,6.6823,6.7454,0
CHFEUR,06-Jun-2016,0.9023,0.9073,0.901,0.9069,0
CHFGBP,06-Jun-2016,0.712,0.7138,0.7095,0.7124,0
CHFHKD,06-Jun-2016,7.9578,8.0202,7.945,8.0052,0
CHFHUF,06-Jun-2016,281.848,282.098,280.842,282.003,0
CHFIDR,06-Jun-2016,13766.6,13781.8,13444.5,13781.8,0
CHFILS,06-Jun-2016,3.9294,3.9391,3.922,3.9378,0
CHFINR,06-Jun-2016,68.631,68.892,68.414,68.774,0
CHFISK,06-Jun-2016,126.13,126.82,125.89,126.13,0
CHFJPY,06-Jun-2016,109.231,110.901,109.223,110.731,0
CHFKRW,06-Jun-2016,1191.81,1196.95,1191.81,1194.55,0
CHFLVL,06-Jun-2016,0.5671,0.5671,0.5671,0.5671,0
CHFMXN,06-Jun-2016,19.077,19.245,19.035,19.24,0
CHFMYR,06-Jun-2016,4.1736,4.2087,4.172,4.1828,0
CHFNOK,06-Jun-2016,8.374,8.4395,8.3616,8.4205,0
CHFNZD,06-Jun-2016,1.476,1.4922,1.476,1.4922,0
CHFPKR,06-Jun-2016,107.22,107.88,104.989,107.836,0
CHFPLN,06-Jun-2016,3.957,3.9661,3.9417,3.9508,0
CHFRON,06-Jun-2016,4.069,4.0868,4.069,4.0853,0
CHFRUB,06-Jun-2016,67.262,67.68,66.97,67.231,0
CHFSEK,06-Jun-2016,8.3478,8.3791,8.3393,8.3706,0
CHFSGD,06-Jun-2016,1.3913,1.4005,1.39,1.3963,0
CHFSZL,06-Jun-2016,15.507,15.507,15.281,15.281,0
CHFTHB,06-Jun-2016,36.241,36.324,36.083,36.284,0
CHFTRY,06-Jun-2016,2.9787,3.002,2.9751,2.9948,0
CHFTWD,06-Jun-2016,31.895,32.208,31.895,32.208,0
CHFUSD,06-Jun-2016,1.0243,1.0324,1.0229,1.0305,0
CHFUZS,06-Jun-2016,2958.6,3026.7,2957.3,3025.9,0
CHFZAR,06-Jun-2016,15.4774,15.5257,15.3104,15.3392,0
CLPEUR,06-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CLPGBP,06-Jun-2016,0.001,0.001,0.001,0.001,0
CLPUSD,06-Jun-2016,0.0015,0.0015,0.0015,0.0015,0
CNHHKD,06-Jun-2016,1.186,1.186,1.1813,1.1826,0
CNHIDR,06-Jun-2016,2038,2038,2038,2038,0
CNHINR,06-Jun-2016,10.18,10.185,10.18,10.185,0
CNHJPY,06-Jun-2016,16.2763,16.3866,16.2636,16.3667,0
CNHKRW,06-Jun-2016,177.3,177.3,177.3,177.3,0
CNHPHP,06-Jun-2016,7.03,7.03,7.03,7.03,0
CNHTHB,06-Jun-2016,5.374,5.374,5.374,5.374,0
CNHTWD,06-Jun-2016,4.921,4.921,4.921,4.921,0
CNYAUD,06-Jun-2016,0.2073,0.2073,0.2065,0.2066,0
CNYBGN,06-Jun-2016,0.2617,0.2625,0.2616,0.262,0
CNYCAD,06-Jun-2016,0.1972,0.1972,0.1951,0.1951,0
CNYCHF,06-Jun-2016,0.1486,0.1486,0.1476,0.1476,0
CNYDKK,06-Jun-2016,0.9955,0.9979,0.9949,0.9965,0
CNYEUR,06-Jun-2016,0.1338,0.1342,0.1338,0.134,0
CNYGBP,06-Jun-2016,0.1056,0.1057,0.1052,0.1052,0
CNYHKD,06-Jun-2016,1.1812,1.1862,1.1796,1.1839,0
CNYJPY,06-Jun-2016,16.195,16.371,16.195,16.36,0
CNYKRW,06-Jun-2016,177.02,177.59,176.6,176.6,0
CNYMYR,06-Jun-2016,0.5718,0.5718,0.5718,0.5718,0
CNYNZD,06-Jun-2016,0.2194,0.2199,0.2194,0.2199,0
CNYPLN,06-Jun-2016,0.5877,0.5899,0.5835,0.5843,0
CNYUSD,06-Jun-2016,0.1521,0.1527,0.1519,0.1524,0
CNYZAR,06-Jun-2016,2.3029,2.31,2.2666,2.2673,0
COPDKK,06-Jun-2016,0.0021,0.0021,0.0021,0.0021,0
COPPLN,06-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CRCGBP,06-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CYPZAR,06-Jun-2016,29.301,29.407,28.877,28.917,0
CZKCHF,06-Jun-2016,0.041,0.041,0.0408,0.0408,0
CZKDKK,06-Jun-2016,0.2752,0.2752,0.2751,0.2752,0
CZKEUR,06-Jun-2016,0.037,0.037,0.037,0.037,0
CZKJPY,06-Jun-2016,4.4794,4.5254,4.4787,4.5177,0
CZKMXN,06-Jun-2016,0.7823,0.785,0.7796,0.785,0
CZKNOK,06-Jun-2016,0.3404,0.3404,0.3404,0.3404,0
CZKPLN,06-Jun-2016,0.1622,0.1625,0.161,0.1611,0
CZKSEK,06-Jun-2016,0.3423,0.3429,0.341,0.3414,0
CZKUSD,06-Jun-2016,0.042,0.0422,0.0419,0.042,0
DJFGBP,06-Jun-2016,0.0039,0.0039,0.0038,0.0038,0
DKKAED,06-Jun-2016,0.5405,0.5606,0.5405,0.5606,0
DKKAUD,06-Jun-2016,0.2078,0.2085,0.2068,0.2072,0
DKKBGN,06-Jun-2016,0.2619,0.262,0.2619,0.262,0
DKKCAD,06-Jun-2016,0.1976,0.1979,0.1956,0.1957,0
DKKCHF,06-Jun-2016,14.842,14.885,14.766,14.771,0
DKKCNY,06-Jun-2016,1.0018,1.0025,0.9997,1.001,0
DKKCOP,06-Jun-2016,455.28,455.28,453.51,453.51,0
DKKCZK,06-Jun-2016,3.63,3.632,3.625,3.629,0
DKKEUR,06-Jun-2016,0.1344,0.1345,0.1344,0.1344,0
DKKGBP,06-Jun-2016,0.1059,0.1061,0.1056,0.1056,0
DKKHKD,06-Jun-2016,1.1851,1.1896,1.1831,1.1867,0
DKKHUF,06-Jun-2016,41.939,41.982,41.731,41.798,0
DKKINR,06-Jun-2016,10.234,10.234,10.1901,10.1969,0
DKKISK,06-Jun-2016,18.718,18.718,18.718,18.718,0
DKKJPY,06-Jun-2016,16.2706,16.4446,16.2685,16.4129,0
DKKLVL,06-Jun-2016,0.0941,0.0941,0.0941,0.0941,0
DKKMXN,06-Jun-2016,2.8422,2.8532,2.8296,2.8529,0
DKKMYR,06-Jun-2016,0.6219,0.6257,0.6188,0.62,0
DKKNOK,06-Jun-2016,1.2461,1.2529,1.2442,1.249,0
DKKNZD,06-Jun-2016,0.22,0.2212,0.2198,0.221,0
DKKPHP,06-Jun-2016,7.052,7.052,7.0264,7.0264,0
DKKPKR,06-Jun-2016,15.98,16.01,15.644,15.986,0
DKKPLN,06-Jun-2016,0.5893,0.5908,0.5854,0.5855,0
DKKSEK,06-Jun-2016,1.2432,1.2456,1.2378,1.2411,0
DKKSGD,06-Jun-2016,0.207,0.2076,0.2067,0.2068,0
DKKTHB,06-Jun-2016,5.4044,5.4045,5.3755,5.3853,0
DKKTRY,06-Jun-2016,0.4436,0.4452,0.4429,0.4439,0
DKKTWD,06-Jun-2016,4.7515,4.7872,4.7515,4.7872,0
DKKUAH,06-Jun-2016,3.6951,3.7627,3.6951,3.7627,0
DKKUSD,06-Jun-2016,0.1526,0.1531,0.1523,0.1528,0
DKKZAR,06-Jun-2016,2.3058,2.3125,2.2722,2.2758,0
DOPGBP,06-Jun-2016,0.0151,0.0154,0.0151,0.0151,0
DZDEUR,06-Jun-2016,0.008,0.008,0.008,0.008,0
DZDUSD,06-Jun-2016,0.0091,0.0091,0.0091,0.0091,0
EGPEUR,06-Jun-2016,0.0996,0.0996,0.0989,0.0989,0
EGPJPY,06-Jun-2016,12.068,12.086,12.036,12.08,0
EGPPKR,06-Jun-2016,11.761,11.765,11.761,11.765,0
EGPUSD,06-Jun-2016,0.113,0.113,0.1123,0.1123,0
ETBGBP,06-Jun-2016,0.0323,0.0323,0.0317,0.0317,0
EURAED,06-Jun-2016,4.021,4.174,4.021,4.169,0
EURAFN,06-Jun-2016,75.84,77.26,75.84,77.26,0
EURALL,06-Jun-2016,135.86,135.95,135.86,135.95,0
EURAMD,06-Jun-2016,503.03,513.16,503.03,513.16,0
EURARS,06-Jun-2016,15.8053,15.8053,15.626,15.6475,0
EURAUD,06-Jun-2016,1.5458,1.5513,1.538,1.541,0
EURBAM,06-Jun-2016,1.9458,1.9458,1.9458,1.9458,0
EURBBD,06-Jun-2016,2.1835,2.2226,2.1835,2.2226,0
EURBDT,06-Jun-2016,85.803,87.348,85.803,87.348,0
EURBGN,06-Jun-2016,1.9458,1.9488,1.9458,1.9486,0
EURBHD,06-Jun-2016,0.407,0.4256,0.407,0.4252,0
EURBIF,06-Jun-2016,1706.68,1751.56,1706.68,1751.56,0
EURBND,06-Jun-2016,1.5087,1.5168,1.5087,1.5168,0
EURBOB,06-Jun-2016,7.4753,7.6097,7.4753,7.6097,0
EURBRL,06-Jun-2016,4.0061,4.0061,3.9569,3.957,0
EURBSD,06-Jun-2016,1.107,1.1265,1.107,1.1265,0
EURBWP,06-Jun-2016,12.3005,12.3005,12.2549,12.2549,0
EURBYR,06-Jun-2016,16849,16849,16849,16849,0
EURBZD,06-Jun-2016,2.1891,2.2283,2.1891,2.2283,0
EURCAD,06-Jun-2016,1.471,1.4726,1.4544,1.4557,0
EURCHF,06-Jun-2016,1.108,1.1098,1.1015,1.1022,0
EURCLP,06-Jun-2016,754.53,759.37,754.53,759.37,0
EURCNH,06-Jun-2016,7.4315,7.466,7.4305,7.4612,0
EURCNY,06-Jun-2016,7.4476,7.4528,7.4327,7.4444,0
EURCOP,06-Jun-2016,3388,3388,3373,3373,0
EURCRC,06-Jun-2016,584.54,598.08,584.54,598.08,0
EURCUP,06-Jun-2016,1.084,1.103,1.084,1.103,0
EURCVE,06-Jun-2016,110.27,110.27,110.27,110.27,0
EURCZK,06-Jun-2016,27.0206,27.0241,27.0065,27.0176,0
EURDJF,06-Jun-2016,192.61,196.06,192.61,196.06,0
EURDKK,06-Jun-2016,7.4391,7.4406,7.4354,7.4366,0
EURDOP,06-Jun-2016,50.398,51.283,50.398,51.283,0
EURDZD,06-Jun-2016,121.325,124.147,121.325,124.144,0
EUREGP,06-Jun-2016,9.742,10.06,9.742,10.06,0
EURETB,06-Jun-2016,23.9343,24.3692,23.9343,24.3692,0
EURFJD,06-Jun-2016,2.3082,2.3712,2.3082,2.354,0
EURGBP,06-Jun-2016,0.7879,0.7897,0.7853,0.7853,0
EURGHS,06-Jun-2016,4.3028,4.4097,4.3028,4.4097,0
EURGNF,06-Jun-2016,7986.3,8234.8,7986.3,8234.8,0
EURGTQ,06-Jun-2016,8.297,8.454,8.297,8.454,0
EURHKD,06-Jun-2016,8.8191,8.8486,8.8005,8.8267,0
EURHNL,06-Jun-2016,24.731,25.151,24.731,25.151,0
EURHRK,06-Jun-2016,7.4926,7.5052,7.4912,7.504,0
EURHTG,06-Jun-2016,69.06,70.33,69.06,70.33,0
EURHUF,06-Jun-2016,312.308,312.395,310.743,310.854,0
EURIDR,06-Jun-2016,14910.52,15190,14910.52,15190,0
EURILS,06-Jun-2016,4.3564,4.3588,4.329,4.3406,0
EURINR,06-Jun-2016,76.089,76.089,75.727,75.8243,0
EURIQD,06-Jun-2016,1272.34,1295.04,1272.34,1295.04,0
EURISK,06-Jun-2016,139.24,139.24,139.24,139.24,0
EURJMD,06-Jun-2016,137.056,139.772,137.056,139.772,0
EURJOD,06-Jun-2016,0.7968,0.7971,0.7966,0.797,0
EURJPY,06-Jun-2016,121.065,122.327,121.054,122.056,0
EURKES,06-Jun-2016,111.01,112.97,111.01,112.93,0
EURKHR,06-Jun-2016,4453.4,4533.1,4453.4,4533.1,0
EURKRW,06-Jun-2016,1321.7,1322.7,1316.5,1316.5,0
EURKWD,06-Jun-2016,0.3255,0.3414,0.3255,0.3414,0
EURKYD,06-Jun-2016,0.9083,0.9245,0.9083,0.9245,0
EURKZT,06-Jun-2016,373.24,376.82,373.24,376.82,0
EURLAK,06-Jun-2016,8796.6,8944.2,8796.6,8944.2,0
EURLBP,06-Jun-2016,1638.2,1713,1638.2,1713,0
EURLKR,06-Jun-2016,160.73,162.04,160.73,162.04,0
EURLSL,06-Jun-2016,17.1429,17.1429,16.8509,16.8509,0
EURLTL,06-Jun-2016,3.4528,3.4528,3.4528,3.4528,0
EURLVL,06-Jun-2016,0.7016,0.7016,0.7016,0.7016,0
EURLYD,06-Jun-2016,1.5027,1.517,1.5027,1.517,0
EURMAD,06-Jun-2016,10.539,10.683,10.539,10.682,0
EURMDL,06-Jun-2016,21.796,22.119,21.796,22.119,0
EURMKD,06-Jun-2016,61.28,61.28,61.12,61.126,0
EURMMK,06-Jun-2016,1302.511,1330.809,1302.511,1330.809,0
EURMOP,06-Jun-2016,8.7165,8.8688,8.7165,8.8688,0
EURMRO,06-Jun-2016,389.83,396.78,389.83,396.78,0
EURMUR,06-Jun-2016,38.6,38.89,38.6,38.85,0
EURMVR,06-Jun-2016,16.99,16.997,16.99,16.997,0
EURMWK,06-Jun-2016,786.301,799.944,786.301,799.944,0
EURMXN,06-Jun-2016,21.14,21.234,21.042,21.222,0
EURMYR,06-Jun-2016,4.5402,4.5656,4.5402,4.5656,0
EURNAD,06-Jun-2016,17.1429,17.1429,16.8509,16.8509,0
EURNGN,06-Jun-2016,217.6,222.9,217.6,222.9,0
EURNIO,06-Jun-2016,31.28,31.84,31.28,31.84,0
EURNOK,06-Jun-2016,9.2783,9.3185,9.2666,9.279,0
EURNPR,06-Jun-2016,118.279,119.87,118.279,119.87,0
EURNZD,06-Jun-2016,1.6363,1.645,1.6343,1.6437,0
EUROMR,06-Jun-2016,0.4362,0.4365,0.4352,0.4358,0
EURPAB,06-Jun-2016,1.0889,1.1084,1.0889,1.1084,0
EURPEN,06-Jun-2016,3.6778,3.6998,3.6778,3.6998,0
EURPGK,06-Jun-2016,3.3588,3.4224,3.3588,3.4224,0
EURPHP,06-Jun-2016,52.47,52.47,52.256,52.256,0
EURPKR,06-Jun-2016,114.949,118.73,114.949,118.73,0
EURPLN,06-Jun-2016,4.3843,4.396,4.3528,4.3551,0
EURPYG,06-Jun-2016,6202.9,6313.8,6202.9,6313.8,0
EURQAR,06-Jun-2016,3.9051,4.1336,3.9051,4.1282,0
EURRON,06-Jun-2016,4.4185,4.5187,4.4185,4.514,0
EURRSD,06-Jun-2016,122.07,123.347,122.07,123.202,0
EURRUB,06-Jun-2016,75.5666,75.5666,73.5839,74.3732,0
EURRWF,06-Jun-2016,816.58,831.14,816.58,831.14,0
EURSAR,06-Jun-2016,4.2616,4.2616,4.2481,4.2535,0
EURSCR,06-Jun-2016,14.147,14.147,13.802,13.803,0
EURSEK,06-Jun-2016,9.249,9.2679,9.2139,9.2268,0
EURSGD,06-Jun-2016,1.5407,1.5466,1.5382,1.5393,0
EURSOS,06-Jun-2016,615.6,627.1,615.6,627.1,0
EURSTD,06-Jun-2016,24500,24500,24500,24500,0
EURSVC,06-Jun-2016,9.51,9.68,9.51,9.68,0
EURSZL,06-Jun-2016,17.1883,17.1883,16.8916,16.8916,0
EURTHB,06-Jun-2016,40.092,40.16,39.948,40.06,0
EURTND,06-Jun-2016,2.3689,2.4157,2.3689,2.413,0
EURTRY,06-Jun-2016,3.301,3.3126,3.2946,3.3022,0
EURTTD,06-Jun-2016,7.269,7.399,7.269,7.399,0
EURTWD,06-Jun-2016,35.353,35.606,35.353,35.606,0
EURTZS,06-Jun-2016,2390.71,2433.45,2390.71,2433.45,0
EURUAH,06-Jun-2016,27.4936,27.986,27.4936,27.986,0
EURUGX,06-Jun-2016,3703.5,3769.2,3703.5,3769.2,0
EURUSD,06-Jun-2016,1.1352,1.1392,1.1328,1.1363,0
EURUYU,06-Jun-2016,33.983,34.85,33.983,34.85,0
EURUZS,06-Jun-2016,3245.64,3300.83,3245.64,3300.83,0
EURVEF,06-Jun-2016,11.1217,11.35,11.1217,11.2418,0
EURVND,06-Jun-2016,24567,24959,24567,24959,0
EURXAF,06-Jun-2016,655.957,655.957,655.957,655.957,0
EURXOF,06-Jun-2016,655.957,655.957,655.957,655.957,0
EURXPF,06-Jun-2016,119.26,119.26,119.26,119.26,0
EURYER,06-Jun-2016,283.66,284.4,283.3,283.95,0
EURZAR,06-Jun-2016,17.1451,17.2057,16.8952,16.9112,0
FJDGBP,06-Jun-2016,0.3278,0.3303,0.3278,0.3303,0
FJDUSD,06-Jun-2016,0.4721,0.4782,0.4721,0.4775,0
GBPAED,06-Jun-2016,5.2893,5.3065,5.288,5.3065,0
GBPALL,06-Jun-2016,172.42,172.69,172.42,172.69,0
GBPARS,06-Jun-2016,20.0311,20.0741,19.8744,19.9153,0
GBPAUD,06-Jun-2016,1.9603,1.9666,1.9548,1.9624,0
GBPBDT,06-Jun-2016,108.89,110.95,108.89,110.95,0
GBPBGN,06-Jun-2016,2.4729,2.4798,2.472,2.4798,0
GBPBHD,06-Jun-2016,0.5165,0.541,0.5165,0.541,0
GBPBIF,06-Jun-2016,2165.7,2224.9,2165.7,2224.9,0
GBPBMD,06-Jun-2016,1.4385,1.4465,1.4367,1.446,0
GBPBND,06-Jun-2016,1.9145,1.9267,1.9145,1.9267,0
GBPBRL,06-Jun-2016,5.071,5.071,5.0342,5.0347,0
GBPBWP,06-Jun-2016,15.61,15.61,15.567,15.567,0
GBPCAD,06-Jun-2016,1.8659,1.8721,1.8501,1.8534,0
GBPCHF,06-Jun-2016,1.4061,1.4097,1.3971,1.4032,0
GBPCLP,06-Jun-2016,980.34,984.31,973.25,983.61,0
GBPCNH,06-Jun-2016,9.429,9.5,9.429,9.497,0
GBPCNY,06-Jun-2016,9.445,9.484,9.424,9.476,0
GBPCOP,06-Jun-2016,4298.9,4298.9,4284.7,4284.7,0
GBPCRC,06-Jun-2016,773.07,780.74,757.97,780.42,0
GBPCZK,06-Jun-2016,34.274,34.383,34.209,34.383,0
GBPDJF,06-Jun-2016,244.44,249.05,244.44,249.05,0
