Symbol,Date,Open,High,Low,Close,Volume
CNYNZD,22-Jun-2016,0.2127,0.2127,0.2113,0.2116,0
CNYPLN,22-Jun-2016,0.5923,0.5932,0.5861,0.5863,0
CNYUSD,22-Jun-2016,0.1517,0.1523,0.1512,0.152,0
CNYZAR,22-Jun-2016,2.2382,2.2415,2.2114,2.2144,0
COPDKK,22-Jun-2016,0.0022,0.0022,0.0022,0.0022,0
COPPLN,22-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CRCGBP,22-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CYPZAR,22-Jun-2016,28.364,28.422,28.143,28.211,0
CZKCHF,22-Jun-2016,0.04,0.0401,0.0399,0.04,0
CZKDKK,22-Jun-2016,0.2747,0.2749,0.2746,0.2747,0
CZKEUR,22-Jun-2016,0.0369,0.037,0.0369,0.0369,0
CZKJPY,22-Jun-2016,4.3492,4.3948,4.3389,4.3788,0
CZKMXN,22-Jun-2016,0.7744,0.7786,0.7702,0.7702,0
CZKNOK,22-Jun-2016,0.3404,0.3404,0.3404,0.3404,0
CZKPLN,22-Jun-2016,0.1622,0.1625,0.1611,0.1614,0
CZKSEK,22-Jun-2016,0.3437,0.3454,0.3434,0.3438,0
CZKUSD,22-Jun-2016,0.0416,0.0419,0.0415,0.0418,0
DJFGBP,22-Jun-2016,0.0038,0.0038,0.0037,0.0037,0
DKKAED,22-Jun-2016,0.5557,0.5593,0.5555,0.5593,0
DKKAUD,22-Jun-2016,0.2031,0.2032,0.2018,0.2027,0
DKKBGN,22-Jun-2016,0.262,0.262,0.2619,0.2619,0
DKKCAD,22-Jun-2016,0.1937,0.1955,0.1934,0.1951,0
DKKCHF,22-Jun-2016,14.504,14.568,14.476,14.563,0
DKKCNY,22-Jun-2016,0.9962,1.0008,0.9955,1.0007,0
DKKCOP,22-Jun-2016,446.21,446.21,444.93,444.93,0
DKKCZK,22-Jun-2016,3.635,3.639,3.631,3.633,0
DKKEUR,22-Jun-2016,0.1345,0.1345,0.134,0.1344,0
DKKGBP,22-Jun-2016,0.1031,0.1037,0.1027,0.103,0
DKKHKD,22-Jun-2016,1.1735,1.1834,1.1723,1.1811,0
DKKHUF,22-Jun-2016,42.296,42.379,42.141,42.205,0
DKKINR,22-Jun-2016,10.2275,10.269,10.2265,10.269,0
DKKISK,22-Jun-2016,18.586,18.586,18.545,18.545,0
DKKJPY,22-Jun-2016,15.8343,15.9989,15.7944,15.9338,0
DKKLVL,22-Jun-2016,0.0941,0.0941,0.0941,0.0941,0
DKKMXN,22-Jun-2016,2.8191,2.8363,2.8024,2.8029,0
DKKMYR,22-Jun-2016,0.6095,0.6138,0.609,0.6137,0
DKKNOK,22-Jun-2016,1.2571,1.2605,1.255,1.2559,0
DKKNZD,22-Jun-2016,0.2121,0.2126,0.2114,0.2126,0
DKKPHP,22-Jun-2016,6.9957,7.0484,6.9949,7.0482,0
DKKPKR,22-Jun-2016,15.934,16.012,15.863,15.871,0
DKKPLN,22-Jun-2016,0.5907,0.592,0.5867,0.5873,0
DKKSEK,22-Jun-2016,1.2515,1.257,1.2482,1.2528,0
DKKSGD,22-Jun-2016,0.203,0.2036,0.2025,0.2034,0
DKKTHB,22-Jun-2016,5.3292,5.3625,5.3269,5.3607,0
DKKTRY,22-Jun-2016,0.4406,0.4418,0.4387,0.4401,0
DKKTWD,22-Jun-2016,4.7586,4.7586,4.7436,4.7436,0
DKKUAH,22-Jun-2016,3.7493,3.7493,3.738,3.738,0
DKKUSD,22-Jun-2016,0.1512,0.1525,0.1511,0.1523,0
DKKZAR,22-Jun-2016,2.2315,2.2369,2.2134,2.2183,0
DOPGBP,22-Jun-2016,0.0147,0.0149,0.0147,0.0148,0
DZDEUR,22-Jun-2016,0.0081,0.0081,0.008,0.008,0
DZDUSD,22-Jun-2016,0.0091,0.0091,0.0091,0.0091,0
EGPEUR,22-Jun-2016,0.0998,0.0998,0.0991,0.0991,0
EGPJPY,22-Jun-2016,11.761,11.766,11.734,11.766,0
EGPPKR,22-Jun-2016,11.787,11.787,11.775,11.775,0
EGPUSD,22-Jun-2016,0.1123,0.1124,0.1123,0.1124,0
ETBGBP,22-Jun-2016,0.0308,0.0309,0.0308,0.0308,0
EURAED,22-Jun-2016,4.131,4.16,4.129,4.16,0
EURAFN,22-Jun-2016,77.36,77.36,76.97,76.97,0
EURALL,22-Jun-2016,135.15,135.15,134.96,134.96,0
EURAMD,22-Jun-2016,509.63,509.63,508.01,508.01,0
EURARS,22-Jun-2016,15.6963,15.9453,15.6875,15.9377,0
EURAUD,22-Jun-2016,1.5103,1.5109,1.5029,1.507,0
EURBAM,22-Jun-2016,1.9458,1.9458,1.9458,1.9458,0
EURBBD,22-Jun-2016,2.2206,2.2206,2.2138,2.2138,0
EURBDT,22-Jun-2016,87.043,87.043,86.777,86.777,0
EURBGN,22-Jun-2016,1.9486,1.9486,1.9481,1.9483,0
EURBHD,22-Jun-2016,0.4214,0.4243,0.4212,0.4243,0
EURBIF,22-Jun-2016,1849.65,1861.99,1849.65,1861.99,0
EURBND,22-Jun-2016,1.4939,1.4939,1.488,1.488,0
EURBOB,22-Jun-2016,7.6028,7.6028,7.5794,7.5794,0
EURBRL,22-Jun-2016,3.8409,3.8508,3.8065,3.8247,0
EURBSD,22-Jun-2016,1.1255,1.1255,1.1221,1.1221,0
EURBWP,22-Jun-2016,12.0435,12.0435,12.0201,12.0201,0
EURBYR,22-Jun-2016,16849,16849,16849,16849,0
EURBZD,22-Jun-2016,2.2263,2.2263,2.2195,2.2195,0
EURCAD,22-Jun-2016,1.4406,1.4545,1.4383,1.4513,0
EURCHF,22-Jun-2016,1.0822,1.0872,1.0801,1.0868,0
EURCLP,22-Jun-2016,754.06,754.06,748.81,748.81,0
EURCNH,22-Jun-2016,7.4208,7.4606,7.4158,7.4564,0
EURCNY,22-Jun-2016,7.4078,7.4455,7.4009,7.4449,0
EURCOP,22-Jun-2016,3318,3318,3309,3309,0
EURCRC,22-Jun-2016,598.67,599.1,598.67,599.1,0
EURCUP,22-Jun-2016,1.102,1.102,1.099,1.099,0
EURCVE,22-Jun-2016,110.27,110.27,110.27,110.27,0
EURCZK,22-Jun-2016,27.0596,27.0759,27.0296,27.0554,0
EURDJF,22-Jun-2016,195.88,195.88,195.28,195.28,0
EURDKK,22-Jun-2016,7.4354,7.4413,7.4338,7.4365,0
EURDOP,22-Jun-2016,51.226,51.226,51.082,51.082,0
EURDZD,22-Jun-2016,123.209,123.912,123.192,123.719,0
EUREGP,22-Jun-2016,9.971,10.038,9.967,10.038,0
EURETB,22-Jun-2016,24.3928,24.3928,24.319,24.319,0
EURFJD,22-Jun-2016,2.3098,2.3211,2.3087,2.3187,0
EURGBP,22-Jun-2016,0.7669,0.7716,0.764,0.7655,0
EURGHS,22-Jun-2016,4.4568,4.4568,4.3897,4.3897,0
EURGNF,22-Jun-2016,9422.8,9459.8,9422.8,9459.8,0
EURGTQ,22-Jun-2016,8.447,8.447,8.417,8.417,0
EURHKD,22-Jun-2016,8.7268,8.8026,8.7185,8.7894,0
EURHNL,22-Jun-2016,25.241,25.241,25.153,25.153,0
EURHRK,22-Jun-2016,7.5164,7.518,7.5157,7.5157,0
EURHTG,22-Jun-2016,70.22,70.22,69.94,69.94,0
EURHUF,22-Jun-2016,314.537,315.33,313.757,313.82,0
EURIDR,22-Jun-2016,14789.52,14789.52,14768.83,14768.83,0
EURILS,22-Jun-2016,4.3377,4.3681,4.3176,4.3428,0
EURINR,22-Jun-2016,75.9849,76.3998,75.9619,76.3386,0
EURIQD,22-Jun-2016,1291.72,1291.72,1287.7,1287.7,0
EURISK,22-Jun-2016,138.21,138.21,137.96,137.96,0
EURJMD,22-Jun-2016,140.553,140.553,140.014,140.014,0
EURJOD,22-Jun-2016,0.7901,0.7956,0.7897,0.7953,0
EURJPY,22-Jun-2016,117.728,119.019,117.423,118.675,0
EURKES,22-Jun-2016,111.81,112.7,111.77,112.68,0
EURKHR,22-Jun-2016,4520.5,4520.5,4509.5,4509.5,0
EURKRW,22-Jun-2016,1297,1303.6,1295.1,1303.5,0
EURKWD,22-Jun-2016,0.3376,0.3402,0.3375,0.3402,0
EURKYD,22-Jun-2016,0.9238,0.9238,0.9208,0.9208,0
EURKZT,22-Jun-2016,379.09,379.09,377.61,377.61,0
EURLAK,22-Jun-2016,8933.3,8933.3,8906.9,8906.9,0
EURLBP,22-Jun-2016,1666.1,1667.4,1661,1661,0
EURLKR,22-Jun-2016,161.84,162.48,161.84,162.48,0
EURLSL,22-Jun-2016,16.3665,16.3665,16.3244,16.3244,0
EURLTL,22-Jun-2016,3.4528,3.4528,3.4528,3.4528,0
EURLVL,22-Jun-2016,0.7016,0.7016,0.7016,0.7016,0
EURLYD,22-Jun-2016,1.5133,1.5133,1.5087,1.5087,0
EURMAD,22-Jun-2016,10.622,10.664,10.621,10.659,0
EURMDL,22-Jun-2016,22.033,22.033,21.943,21.943,0
EURMKD,22-Jun-2016,61.128,61.171,61.124,61.125,0
EURMMK,22-Jun-2016,1323.386,1323.386,1315.972,1315.972,0
EURMOP,22-Jun-2016,8.8506,8.8506,8.8213,8.8213,0
EURMRO,22-Jun-2016,396.84,396.84,395.66,395.66,0
EURMUR,22-Jun-2016,38.38,38.57,38.31,38.57,0
EURMVR,22-Jun-2016,16.748,16.841,16.748,16.841,0
EURMWK,22-Jun-2016,800.435,800.435,798.326,798.326,0
EURMXN,22-Jun-2016,20.967,21.103,20.807,20.843,0
EURMYR,22-Jun-2016,4.4879,4.4879,4.4742,4.4742,0
EURNAD,22-Jun-2016,16.3665,16.3665,16.3244,16.3244,0
EURNGN,22-Jun-2016,315.8,317.1,315.8,317.1,0
EURNIO,22-Jun-2016,31.81,31.81,31.71,31.71,0
EURNOK,22-Jun-2016,9.3462,9.3781,9.3275,9.3316,0
EURNPR,22-Jun-2016,120.631,120.631,120.149,120.149,0
EURNZD,22-Jun-2016,1.5771,1.5817,1.5722,1.5808,0
EUROMR,22-Jun-2016,0.4318,0.4348,0.4315,0.4348,0
EURPAB,22-Jun-2016,1.1075,1.1075,1.104,1.104,0
EURPEN,22-Jun-2016,3.6443,3.6443,3.628,3.628,0
EURPGK,22-Jun-2016,3.4261,3.4261,3.4156,3.4156,0
EURPHP,22-Jun-2016,52.023,52.428,52.017,52.428,0
EURPKR,22-Jun-2016,116.959,117.294,116.61,116.61,0
EURPLN,22-Jun-2016,4.3922,4.4083,4.3671,4.3699,0
EURPYG,22-Jun-2016,6257.2,6257.2,6232.4,6232.4,0
EURQAR,22-Jun-2016,4.0942,4.1216,4.0928,4.1216,0
EURRON,22-Jun-2016,4.5379,4.5379,4.5185,4.5232,0
EURRSD,22-Jun-2016,123.582,123.738,123.512,123.725,0
EURRUB,22-Jun-2016,71.7355,73.502,71.5894,72.2909,0
EURRWF,22-Jun-2016,893.82,893.82,892.79,892.79,0
EURSAR,22-Jun-2016,4.2163,4.2452,4.2126,4.2452,0
EURSCR,22-Jun-2016,13.618,14.252,13.613,14.248,0
EURSEK,22-Jun-2016,9.3024,9.3512,9.2954,9.302,0
EURSGD,22-Jun-2016,1.5103,1.5169,1.5101,1.5148,0
EURSOS,22-Jun-2016,625.3,625.3,623.3,623.3,0
EURSTD,22-Jun-2016,24500,24500,24500,24500,0
EURSVC,22-Jun-2016,9.67,9.67,9.64,9.64,0
EURSZL,22-Jun-2016,16.3903,16.3903,16.3818,16.3818,0
EURTHB,22-Jun-2016,39.595,39.877,39.595,39.845,0
EURTND,22-Jun-2016,2.4255,2.4429,2.4255,2.4333,0
EURTRY,22-Jun-2016,3.2765,3.287,3.2635,3.2744,0
EURTTD,22-Jun-2016,7.3923,7.3923,7.381,7.381,0
EURTWD,22-Jun-2016,35.388,35.388,35.283,35.283,0
EURTZS,22-Jun-2016,2433.53,2433.53,2426.09,2426.09,0
EURUAH,22-Jun-2016,27.8818,27.8818,27.8031,27.8031,0
EURUGX,22-Jun-2016,3754.5,3758.9,3754.5,3758.9,0
EURUSD,22-Jun-2016,1.1247,1.1346,1.1236,1.1331,0
EURUYU,22-Jun-2016,34.173,34.173,33.978,33.978,0
EURUZS,22-Jun-2016,3297.89,3297.89,3284.52,3284.52,0
EURVEF,22-Jun-2016,11.2838,11.3,11.1977,11.2312,0
EURVND,22-Jun-2016,24855,24855,24780,24780,0
EURXAF,22-Jun-2016,655.957,655.957,655.957,655.957,0
EURXOF,22-Jun-2016,655.957,655.957,655.957,655.957,0
EURXPF,22-Jun-2016,119.26,119.26,119.26,119.26,0
EURYER,22-Jun-2016,281.11,283.28,280.95,283.26,0
EURZAR,22-Jun-2016,16.6013,16.6403,16.4618,16.4992,0
FJDGBP,22-Jun-2016,0.3289,0.3289,0.3259,0.3269,0
FJDUSD,22-Jun-2016,0.4823,0.4838,0.4787,0.4838,0
GBPAED,22-Jun-2016,5.3842,5.4499,5.3842,5.4333,0
GBPALL,22-Jun-2016,176.19,176.55,176.12,176.55,0
GBPARS,22-Jun-2016,20.4606,20.8293,20.452,20.8242,0
GBPAUD,22-Jun-2016,1.9685,1.9721,1.9519,1.9682,0
GBPBDT,22-Jun-2016,113.49,113.54,113.43,113.54,0
GBPBGN,22-Jun-2016,2.5382,2.5487,2.5359,2.5435,0
GBPBHD,22-Jun-2016,0.549,0.5539,0.549,0.5539,0
GBPBIF,22-Jun-2016,2411.4,2435.8,2411.4,2435.8,0
GBPBMD,22-Jun-2016,1.4663,1.481,1.4656,1.4807,0
GBPBND,22-Jun-2016,1.9462,1.9466,1.9452,1.9466,0
GBPBRL,22-Jun-2016,5.0012,5.0069,4.9612,4.9919,0
GBPBWP,22-Jun-2016,15.69,15.727,15.684,15.727,0
GBPCAD,22-Jun-2016,1.878,1.8996,1.8713,1.8954,0
GBPCHF,22-Jun-2016,1.4107,1.4211,1.4035,1.4191,0
GBPCLP,22-Jun-2016,1001.07,1002.58,987.93,995.86,0
GBPCNH,22-Jun-2016,9.678,9.765,9.644,9.742,0
GBPCNY,22-Jun-2016,9.653,9.726,9.626,9.726,0
GBPCOP,22-Jun-2016,4326.5,4329.1,4324.4,4329.1,0
GBPCRC,22-Jun-2016,798.51,801.15,796.03,799.95,0
GBPCZK,22-Jun-2016,35.269,35.35,35.067,35.325,0
